,Gujarati,Tags
772,"['કમલીને', 'આમ', 'નિરાંત', 'થઇ', 'પણ', 'થોડી', 'સાહજિક', 'ઉત્સુકતા', 'પણ', 'હતી', 'કે', 'પેલો', 'ગયો', 'ક્યાં']","['Noun', 'Noun', 'Adjective', 'Adjective', 'Pronoun', 'Adjective', 'Adjective', 'Noun', 'Pronoun', 'Verb', 'Determinant', 'Adjective', 'Verb', 'Adverb']"
773,"['કદાચ', 'રામભાઈએ', 'ધમકાવ્યો', 'હશે']","['Adverb', 'Noun', 'Verb', 'Verb']"
774,"['એક', 'સાંજે', 'એ', 'લારી', 'લઇ', 'ઘરે', 'પહોંચી', 'ત્યાં', 'તો', 'રામભાઈ', 'સાથે', 'મનોજ', 'અને', 'તેનો', 'પરિવાર', 'બેઠા', 'હતા']","['Determinant', 'Adverb', 'Determinant', 'Noun', 'Adjective', 'Noun', 'Verb', 'Preposition', 'Verb', 'Noun', 'Preposition', 'Noun', 'Conjunction', 'Pronoun', 'Noun', 'Adjective', 'Verb']"
775,"['કમલીને', 'થોડી', 'ગભરામણ', 'સાથે', 'આશ્ચર્ય', 'થયું']","['Noun', 'Adjective', 'Adjective', 'Preposition', 'Noun', 'Verb']"
776,"['રામભાઈ', 'મનોજનું', 'માગું', 'લઈને', 'આવેલા']","['Noun', 'Adjective', 'Noun', 'Postposition', 'Adjective']"
777,"['કમલીનાં', 'માતા', 'પિતાને', 'આ', 'સગપણમાં', 'કંઈ', 'વાંધાજનક', 'નહોતું', 'લાગતું']","['Adjective', 'Noun', 'Noun', 'Pronoun', 'Noun', 'Pronoun', 'Adjective', 'Adjective', 'Verb']"
778,"['લગભગ', 'બધું', 'પાક્કું', 'થયા', 'બાદ', 'અચાનક', 'કમલીની', 'મા', 'એ', 'મનોજ', 'તરફ', 'એક', 'અણધાર્યો', 'સવાલ', 'ફેંકતા', 'કહ્યું', '“બાકી', 'તો', 'ઠીક', 'સે', 'પણઈને', 'પોટલી', 'કે', 'પડીકીનું', 'વ્યશન', 'સે', 'કે']","['Adverb', 'Adjective', 'Verb', 'Verb', 'Adverb', 'Adverb', 'Adjective', 'Conjunction', 'Determinant', 'Noun', 'Noun', 'Determinant', 'Adjective', 'Noun', 'Verb', 'Verb', 'Missing', 'Verb', 'Adjective', 'Verb', 'Noun', 'Noun', 'Determinant', 'Noun', 'Verb', 'Verb', 'Determinant']"
779,"['મારી', 'કમલીને', 'પેલ્લેથી', 'જ', 'ઇવો', 'સોરો', 'નહીં', 'ઝોઈતો', '”', '“માસી', 'ઈને', 'એક', 'વ્યશન', 'તો', 'સે', '”', 'રામે', 'મનોજ', 'સામે', 'જોઈ', 'ગંભીર', 'અવાજે', 'કહ્યું']","['Verb', 'Noun', 'Noun', 'Pronoun', 'Punctuation', 'Pronoun', 'Interjection', 'Noun', 'Missing', 'Missing', 'Postposition', 'Determinant', 'Verb', 'Verb', 'Verb', 'Missing', 'Verb', 'Noun', 'Preposition', 'Verb', 'Adjective', 'Adverb', 'Verb']"
780,"['“', 'રોઝ', 'સ્હવારે', 'તમારી', 'આ', 'સોડીને', 'ઓંખભરીન', 'ઝોવાનું', '”', 'કહેતા', 'રામ', 'અને', 'સાથે', 'આખું', 'ઘર', 'હસી', 'પડ્યા']","['Missing', 'Noun', 'Verb', 'Pronoun', 'Pronoun', 'Verb', 'Verb', 'Punctuation', 'Missing', 'Verb', 'Noun', 'Conjunction', 'Preposition', 'Noun', 'Noun', 'Noun', 'Verb']"
781,"['આજે', 'બંનેનાં', 'લગ્નને', 'છ', 'મહિના', 'થઇ', 'ગયા', 'છે', 'છતાં', 'મનોજ', 'વ્યસનમુક્ત', 'થઇ', 'શક્યો', 'નથી']","['Noun', 'Noun', 'Verb', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Verb', 'Adverb', 'Noun', 'Noun', 'Adjective', 'Verb', 'Verb']"
782,"['લારીમાં', 'શાક', 'ભરતો', 'મનોજ', 'રોજ', 'સવારે', 'મોબાઈલમાં', 'આ', 'ગીત', 'અચૂક', 'વગાડે', 'છે', 'અને', 'કમલીની', 'આંખ', 'મીઠો', 'ઠપકો', 'આપતા', 'હસી', 'લે', 'છે', 'એક', 'ગામમાં', 'તેના', 'પિતા', 'સાથે', 'નચિંત', 'છોકરો', 'રહેતો', 'હતો']","['Noun', 'Noun', 'Pronoun', 'Noun', 'Noun', 'Adverb', 'Verb', 'Pronoun', 'Noun', 'Verb', 'Adjective', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Verb', 'Noun', 'Adverb', 'Verb', 'Determinant', 'Adverb', 'Pronoun', 'Noun', 'Preposition', 'Adjective', 'Noun', 'Verb', 'Verb']"
783,"['છોકરા', 'ના', 'પિતાએ', 'તેને', 'કહ્યું', 'કે', 'ઘેટાં', 'તેઓ', 'ખેતરમાં', 'ચરાવે', 'છે', 'ત્યારે', 'તેની', 'દેખરેખ', 'કરવા', 'માટે', 'તે', 'હવે', 'ખૂબ', 'જ', 'વૃદ્ધ', 'છે']","['Noun', 'Adverb', 'Verb', 'Pronoun', 'Verb', 'Determinant', 'Adjective', 'Pronoun', 'Preposition', 'Verb', 'Verb', 'Conjunction', 'Conjunction', 'Noun', 'Verb', 'Preposition', 'Conjunction', 'Adverb', 'Adverb', 'Pronoun', 'Adjective', 'Verb']"
784,"['દરરોજ', 'તેમણે', 'ઘેટાંને', 'ઘાસના', 'મેદાનમાં', 'લઈ', 'જવું', 'પડતા', 'અને', 'તે', 'ચરતા', 'હતા', 'તે', 'જોતા', 'હતા']","['Adverb', 'Pronoun', 'Verb', 'Preposition', 'Noun', 'Postposition', 'Verb', 'Noun', 'Conjunction', 'Conjunction', 'Noun', 'Verb', 'Conjunction', 'Verb', 'Verb']"
785,"['જો', 'કે', 'છોકરો', 'નાખુશ', 'હતો', 'અને', 'ઘેટાંને', 'ખેતરોમાં', 'લઈ', 'જવા', 'માંગતો', 'ન', 'હતો']","['Adjective', 'Determinant', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Verb', 'Noun', 'Postposition', 'Noun', 'Verb', 'Adverb', 'Verb']"
786,"['તે', 'ખેતરમાં', 'કંટાળાજનક', 'ઘેટાંનું', 'ચરતા']","['Conjunction', 'Preposition', 'Adverb', 'Adjective', 'Noun']"
787,"['જોવાનું', 'નહીં', 'પરંતુ', 'ચલાવવાનું', 'અને', 'રમવાનું', 'ઇચ્છતો', 'હતો']","['Verb', 'Interjection', 'Conjunction', 'Adjective', 'Conjunction', 'Verb', 'Verb', 'Verb']"
788,"['તેથી', 'તેને', 'થોડી', 'મજા', 'કરવાનો', 'નિર્ણય', 'કર્યો']","['Conjunction', 'Pronoun', 'Adjective', 'Noun', 'Verb', 'Noun', 'Verb']"
789,"['તે', 'રડ્યો', '“વરુ']","['Conjunction', 'Verb', 'Missing']"
790,['વરુ'],['Verb']
791,"['”', 'ત્યાં', 'સુધી', 'કે', 'આખું', 'ગામ', 'ઘેટા', 'માંથી', 'કોઈ', 'ને']","['Missing', 'Preposition', 'Adverb', 'Determinant', 'Noun', 'Noun', 'Adjective', 'Adjective', 'Determinant', 'Pronoun']"
792,"['પણ', 'ખાઈ', 'શકે', 'તે', 'પહેલાં', 'વરુને', 'કાઢવા', 'માટે', 'પથ્થર', 'લઈને', 'દોડી', 'આવ્યા']","['Pronoun', 'Noun', 'Verb', 'Conjunction', 'Adverb', 'Pronoun', 'Noun', 'Preposition', 'Noun', 'Postposition', 'Verb', 'Verb']"
793,"['જ્યારે', 'ગામ', 'લોકોએ', 'જોયું', 'કે', 'ત્યાં', 'કોઈ', 'વરુ', 'નથી', 'ત્યારે', 'છોકરાએ', 'તેનો', 'સમય', 'કેવી', 'રીતે', 'બરબાદ', 'કર્યો', 'તે', 'અંગે', 'તેઓએ', 'તેમની', 'શ્વાસ', 'નીચે', 'ગડબડી', 'છોડી', 'દીધી']","['Adverb', 'Noun', 'Adjective', 'Verb', 'Determinant', 'Preposition', 'Determinant', 'Verb', 'Verb', 'Conjunction', 'Noun', 'Pronoun', 'Noun', 'Adjective', 'Adverb', 'Adjective', 'Verb', 'Conjunction', 'Adjective', 'Pronoun', 'Pronoun', 'Noun', 'Adverb', 'Adjective', 'Adverb', 'Verb']"
794,"['બીજે', 'દિવસે', 'છોકરો', 'ફરી', 'એકવાર', 'રડ્યો', 'વરુ']","['Pronoun', 'Noun', 'Noun', 'Adverb', 'Adverb', 'Verb', 'Verb']"
796,"['”', 'અને', 'ફરીથી', 'ગામ', 'લોકો', 'ત્યાં', 'વરુ', 'નો', 'પીછો', 'કરવા', 'ત્યાં', 'દોડી', 'ગયા']","['Missing', 'Conjunction', 'Adverb', 'Noun', 'Noun', 'Preposition', 'Verb', 'Verb', 'Verb', 'Verb', 'Preposition', 'Verb', 'Verb']"
797,"['છોકરાને', 'જે', 'ભય', 'હતો', 'તેનાથી', 'તે', 'હસી', 'પડ્યો']","['Noun', 'Pronoun', 'Noun', 'Verb', 'Pronoun', 'Conjunction', 'Noun', 'Verb']"
798,"['આ', 'વખતે', 'ગામલોકો', 'ગુસ્સાથી', 'ચાલ્યા', 'ગયા']","['Pronoun', 'Noun', 'Noun', 'Preposition', 'Verb', 'Verb']"
799,"['ત્રીજા', 'દિવસે', 'છોકરો', 'નાની', 'ટેકરી', 'ઉપર', 'ગયો', 'ત્યારે', 'તેને', 'અચાનક', 'એક', 'વરુ', 'અને', 'તેના', 'ઘેટાં', 'પર', 'હુમલો', 'કરતાં']","['Adjective', 'Noun', 'Noun', 'Noun', 'Noun', 'Preposition', 'Verb', 'Conjunction', 'Pronoun', 'Adverb', 'Determinant', 'Verb', 'Conjunction', 'Pronoun', 'Adjective', 'Preposition', 'Verb', 'Adverb']"
800,['જોયો'],['Verb']
801,"['તે', 'શક્ય', 'હોય']","['Conjunction', 'Noun', 'Pronoun']"
802,"['તેટલું', 'સખત', 'રાડો', 'નાખી', '“વુલ્ફ']","['Adjective', 'Adjective', 'Adjective', 'Adjective', 'Missing']"
805,"['”', 'પરંતુ', 'એક', 'પણ', 'ગામલોકો', 'તેની', 'મદદ', 'માટે', 'આવ્યા', 'ન', 'હતા']","['Missing', 'Conjunction', 'Determinant', 'Pronoun', 'Noun', 'Conjunction', 'Noun', 'Preposition', 'Verb', 'Adverb', 'Verb']"
806,"['ગામલોકોએ', 'વિચાર્યું', 'કે', 'તે', 'ફરીથી', 'તેમને', 'મૂર્ખ', 'બનાવવાનો', 'પ્રયાસ', 'કરી', 'રહ્યો', 'છે', 'અને', 'તેને', 'કે', 'તેના', 'ઘેટાં', 'ને', 'બચાવવા', 'કોઈ', 'આવ્યું', 'નહીં']","['Verb', 'Verb', 'Determinant', 'Conjunction', 'Adverb', 'Pronoun', 'Noun', 'Noun', 'Noun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Determinant', 'Pronoun', 'Adjective', 'Pronoun', 'Verb', 'Determinant', 'Verb', 'Interjection']"
807,"['નાના', 'છોકરાએ', 'તે', 'દિવસે', 'તેની', 'ઘણી', 'મૂર્ખાઈ', 'ને', 'લીધે', 'ઘણા', 'ઘેટાં', 'ગુમાવ્યાં', 'એકવાર', 'નાના', 'શહેરમાં', 'એક', 'લોભી', 'માણસ', 'રહેતો', 'હતો']","['Adjective', 'Noun', 'Conjunction', 'Noun', 'Conjunction', 'Adjective', 'Noun', 'Pronoun', 'Verb', 'Determinant', 'Adjective', 'Noun', 'Adverb', 'Adjective', 'Noun', 'Determinant', 'Noun', 'Noun', 'Verb', 'Verb']"
808,"['તે', 'ખૂબ', 'જ', 'ધનિક', 'હતો', 'અને', 'તેને', 'સોના', 'અને', 'બધી', 'વસ્તુઓ', 'ફેન્સી', 'પસંદ', 'હતી']","['Conjunction', 'Adverb', 'Pronoun', 'Noun', 'Verb', 'Conjunction', 'Pronoun', 'Noun', 'Conjunction', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Verb']"
809,"['પરંતુ', 'તે', 'તેની', 'પુત્રીને', 'કંઈપણ', 'કરતાં', 'વધારે', 'ચાહતો', 'હતો']","['Conjunction', 'Conjunction', 'Conjunction', 'Verb', 'Pronoun', 'Adverb', 'Adverb', 'Adjective', 'Verb']"
810,"['એક', 'દિવસ', 'તેણે', 'પરી', 'નો', 'પીછો', 'કર્યો']","['Determinant', 'Noun', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Verb']"
811,"['પરી', 'ના', 'વાળ', 'થોડા', 'ઝાડની', 'ડાળી', 'માં', 'ફસાયા']","['Noun', 'Adverb', 'Noun', 'Adjective', 'Adjective', 'Punctuation', 'Conjunction', 'Noun']"
812,['હતા'],['Verb']
813,"['તેણે', 'તેણીને', 'મદદ', 'કરી', 'પણ', 'તેની', 'લોભામણી', 'સંભાળી', 'જતાં', 'તેને', 'સમજાયું', 'કે', 'બદલામાં', 'ઇચ્છા', 'માંગી', 'તેને', 'મદદ', 'કરીને', 'સમૃદ્ધ', 'બનવાની', 'તક', 'છે']","['Pronoun', 'Pronoun', 'Noun', 'Verb', 'Pronoun', 'Conjunction', 'Verb', 'Verb', 'Noun', 'Pronoun', 'Verb', 'Determinant', 'Preposition', 'Noun', 'Verb', 'Pronoun', 'Noun', 'Verb', 'Adjective', 'Noun', 'Noun', 'Verb']"
814,"['પરીએ', 'તેને', 'ઈચ્છા', 'આપી']","['Adjective', 'Pronoun', 'Verb', 'Verb']"
815,"['તેમણે', 'કહ્યું', 'જે', 'હું', 'સ્પર્શ', 'કરું', 'છું', 'તે', 'બધું', 'સોનું', 'બની', 'જવું']","['Pronoun', 'Verb', 'Pronoun', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Verb', 'Verb']"
816,"['જોઈએ', 'અને', 'તેની', 'ઇચ્છા', 'આભારી', 'પરી', 'દ્વારા', 'આપવામાં', 'આવી', 'હતી']","['Verb', 'Conjunction', 'Conjunction', 'Noun', 'Adjective', 'Noun', 'Preposition', 'Adverb', 'Verb', 'Verb']"
817,"['લોભી', 'માણસ', 'તેની', 'પત્ની', 'અને', 'પુત્રીને', 'તેની', 'ઇચ્છા', 'વિશે', 'જણાવવા', 'ઘરે', 'દોડી', 'ગયો', 'હતો', 'જ્યારે', 'પથ્થર', 'અને', 'કાંકરા', 'ને', 'સ્પર્શ', 'કરતો']","['Noun', 'Noun', 'Conjunction', 'Noun', 'Conjunction', 'Verb', 'Conjunction', 'Noun', 'Adjective', 'Verb', 'Noun', 'Verb', 'Verb', 'Verb', 'Adverb', 'Noun', 'Conjunction', 'Noun', 'Pronoun', 'Noun', 'Noun']"
818,['હતો'],['Verb']
819,"['અને', 'તેમને', 'સોનામાં', 'રૂપાંતરિત', 'કરતી', 'જોઈ', 'હતી']","['Conjunction', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Verb', 'Verb']"
820,"['એકવાર', 'તે', 'ઘરે', 'પહોંચ્યો', 'તેની', 'પુત્રી', 'તેને', 'વધાવવા', 'માટે', 'દોડી', 'ગઈ']","['Adverb', 'Conjunction', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Pronoun', 'Verb', 'Preposition', 'Verb', 'Verb']"
821,"['જલદી', 'જ', 'તેણીને', 'તેના', 'હાથમાં', 'બેસાડવા', 'નીચે', 'નમ્યો', 'તે', 'સોનાની', 'પ્રતિમામાં', 'ફેરવાઈ', 'ગઈ']","['Adverb', 'Pronoun', 'Pronoun', 'Pronoun', 'Noun', 'Verb', 'Adverb', 'Verb', 'Conjunction', 'Noun', 'Noun', 'Verb', 'Verb']"
822,"['તે', 'નાશ', 'પામ્યો', 'અને', 'રડવાનું', 'શરૂ', 'કર્યું', 'અને', 'તેની', 'પુત્રીને', 'જીવંત', 'કરવાનો', 'પ્રયાસ', 'કર્યો']","['Conjunction', 'Verb', 'Verb', 'Conjunction', 'Verb', 'Noun', 'Verb', 'Conjunction', 'Conjunction', 'Verb', 'Verb', 'Verb', 'Noun', 'Verb']"
823,"['તેને', 'તેની', 'મૂર્ખતા', 'નો', 'અહેસાસ', 'થયો', 'અને', 'તેની', 'ઇચ્છા', 'પાછી']","['Pronoun', 'Conjunction', 'Noun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Conjunction', 'Noun', 'Postposition']"
824,"['લેવા', 'પરીના', 'શોધમાં', 'બાકીના', 'દિવસો', 'પસાર', 'કર્યા', 'આ', 'એક', 'વાર્તા', 'છે', 'જે', 'સમજાવે', 'છે', 'કે', 'જુદા', 'જુદા', 'લોકો', 'દ્વારા', 'મુશ્કેલીઓ', 'કેવી', 'રીતે', 'જુદી', 'જુદી', 'રીતે', 'મળે', 'છે']","['Verb', 'Noun', 'Noun', 'Adjective', 'Noun', 'Noun', 'Verb', 'Pronoun', 'Determinant', 'Noun', 'Verb', 'Pronoun', 'Verb', 'Verb', 'Determinant', 'Noun', 'Noun', 'Noun', 'Preposition', 'Noun', 'Adjective', 'Adverb', 'Adjective', 'Adjective', 'Adverb', 'Verb', 'Verb']"
825,"['આશા', 'નામની', 'એક', 'છોકરી', 'હતી', 'જે', 'એક', 'ગામમાં', 'તેના', 'માતા', 'અને', 'પિતા', 'સાથે', 'રહેતી', 'હતી']","['Noun', 'Noun', 'Determinant', 'Noun', 'Verb', 'Pronoun', 'Determinant', 'Adverb', 'Pronoun', 'Noun', 'Conjunction', 'Noun', 'Preposition', 'Verb', 'Verb']"
826,"['એક', 'દિવસ', 'તેના', 'પિતાએ', 'તેને', 'એક', 'સરળ', 'કાર્ય', 'સોંપ્યું']","['Determinant', 'Noun', 'Pronoun', 'Verb', 'Pronoun', 'Determinant', 'Adjective', 'Noun', 'Verb']"
827,"['તેને', 'ઉકળતા', 'પાણી', 'થી', 'ભરેલા', 'ત્રણ', 'વાસણો', 'લીધા']","['Pronoun', 'Verb', 'Noun', 'Conjunction', 'Adjective', 'Number', 'Noun', 'Verb']"
828,"['તેને', 'એક', 'વાસણમાં', 'ઈંડુ', 'મૂક્યું', 'બીજા', 'વાસણમાં', 'બટાકા', 'અને', 'ત્રીજા', 'વાસણમાં', 'ચાના', 'પાન']","['Pronoun', 'Determinant', 'Noun', 'Noun', 'Verb', 'Adjective', 'Noun', 'Noun', 'Conjunction', 'Adjective', 'Noun', 'Noun', 'Noun']"
829,"['તેને', 'આશને', 'લગભગ', 'દસથી', 'પંદર', 'મિનિટ', 'સુધી', 'વાસણો', 'પર', 'નજર', 'રાખવા', 'કહ્યું', 'જ્યારે', 'ત્રણ', 'અલગ', 'અલગ', 'વાસણો', 'માં', 'ના', 'ત્રણ', 'ઘટકો', 'બાફેલા', 'જાય']","['Pronoun', 'Noun', 'Adverb', 'Adverb', 'Number', 'Adjective', 'Adverb', 'Noun', 'Preposition', 'Adverb', 'Verb', 'Verb', 'Adverb', 'Number', 'Noun', 'Noun', 'Noun', 'Conjunction', 'Adverb', 'Number', 'Noun', 'Noun', 'Verb']"
830,"['તે', 'સમય', 'પછી', 'તેણે', 'આશાને', 'બટાકાની', 'અને', 'ઇંડાની', 'છાલ', 'કાઢવા', 'અને', 'ચાના', 'પાનને', 'તાણવા', 'કહ્યું']","['Conjunction', 'Noun', 'Adjective', 'Pronoun', 'Noun', 'Noun', 'Conjunction', 'Noun', 'Noun', 'Noun', 'Conjunction', 'Noun', 'Noun', 'Verb', 'Verb']"
831,"['આશા', 'મૂંઝવણમાં', 'પડી', 'ગઈ', 'હતી', 'તેણી', 'સમજી', 'ગઈ', 'હતી', 'કે', 'તેના', 'પિતા', 'તેને', 'કંઈક', 'સમજાવવાનો', 'પ્રયાસ', 'કરી', 'રહ્યા', 'હતા', 'પરંતુ', 'તે', 'જાણતી', 'નહોતી', 'કે', 'તે', 'શું', 'છે']","['Noun', 'Verb', 'Verb', 'Verb', 'Verb', 'Pronoun', 'Verb', 'Verb', 'Verb', 'Determinant', 'Pronoun', 'Noun', 'Pronoun', 'Pronoun', 'Verb', 'Noun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Conjunction', 'Verb', 'Verb', 'Determinant', 'Conjunction', 'Pronoun', 'Verb']"
